away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,isOwnGoal,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_Longball,qual_Chipped,qual_HeadPass,qual_ThrowIn,qual_Cross,qual_RightFoot,qual_GoalKick,qual_KeeperThrow,qual_LayOff,qual_OppositeRelatedEvent,qual_Offensive,qual_Defensive,qual_StandingSave,qual_Foul,qual_FreekickTaken,qual_BlockedCross,qual_Head,qual_ShotAssist,qual_KeyPass,qual_FastBreak,qual_Assisted,qual_RelatedEventId,qual_BoxRight,qual_LeftFoot,qual_LowCentre,qual_Blocked,qual_GoalMouthY,qual_GoalMouthZ,qual_BlockedX,qual_BlockedY,qual_IndividualPlay,qual_OutfielderBlock,qual_LastMan,qual_Throughball,qual_IntentionalAssist,qual_RegularPlay,qual_BoxLeft,qual_MissRight,qual_OutOfBoxCentre,qual_DirectFreekick,qual_LowLeft,qual_Collected,qual_Hands,qual_KeeperSaveObox,qual_OverRun,qual_BigChanceCreated,qual_IntentionalGoalAssist,qual_SmallBoxRight,qual_HighRight,qual_BigChance,qual_PlayerCaughtOffside,qual_IndirectFreekickTaken,qual_LowRight,qual_FirstTouch,qual_ParriedSafe,qual_DivingSave,qual_InvolvedPlayers,qual_PlayerPosition,qual_JerseyNumber,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_MissLeft,qual_CornerTaken,qual_LeadingToAttempt,qual_FromCorner,qual_HighLeft,qual_MissHigh,qual_DeepBoxRight,qual_BoxCentre,qual_OneOnOne,qual_ParriedDanger,qual_Feet,qual_KeeperSaveInTheBox,qual_FormationSlot,qual_Volley,qual_Yellow,qual_HighCentre,qual_SetPiece,qual_AerialFoul,qual_SmallBoxLeft,qual_SmallBoxCentre,qual_OtherBodyPart,qual_OwnGoal,qual_OutOfBoxDeepLeft,qual_ThrowinSetPiece
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039419.0,861,112,46.0,2555,57.3,79.7,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.80'}]","[91, 120, 29, 36, 37, 216, 218]",True,493061.0,59.5,83.2,,,,,,,,,,,Cabo Verde,Hélio Varela,Pass,Unsuccessful,4,SecondPeriodOfExtraTime,Left,59.5,83.2,3.3,0.80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039423.0,1239,112,47.0,346,37.9,17.1,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,345319.0,,,,,,,,,,,,,Argentina,Alexis Mac Allister,BallTouch,Successful,4,SecondPeriodOfExtraTime,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039425.0,863,112,48.0,2555,57.3,90.1,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.60'}]","[91, 120, 29, 35, 38, 216, 218]",True,457407.0,56.0,89.1,,,,,,,,,,,Cabo Verde,Yannick Semedo,Pass,Unsuccessful,4,SecondPeriodOfExtraTime,Left,56.0,89.1,1.5,3.60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039443.0,1240,112,53.0,346,72.0,21.6,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.76'}]","[91, 120, 29, 35, 37, 217, 218]",True,365409.0,70.6,33.1,,,,,,,,,,,Argentina,Julián Alvarez,Pass,Unsuccessful,4,SecondPeriodOfExtraTime,Center,70.6,33.1,8.0,1.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039449.0,864,112,54.0,2555,27.0,65.5,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.29'}]","[91, 117, 30, 35, 38, 215, 218]",True,296684.0,4.4,60.3,,,,,,,,,,,Cabo Verde,Jamiro Monteiro,Pass,Successful,4,SecondPeriodOfExtraTime,Back,4.4,60.3,24.0,3.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039453.0,865,112,55.0,2555,4.4,60.3,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,123577.0,,,,,,,,,,,,,Cabo Verde,Vozinha,BallRecovery,Successful,4,SecondPeriodOfExtraTime,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039461.0,866,112,57.0,2555,4.5,60.2,128,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.82'}]","[91, 117, 30, 36, 37, 215, 218]",True,123577.0,14.1,76.1,,,,,,,,,,,Cabo Verde,Vozinha,Pass,Successful,4,SecondPeriodOfExtraTime,Back,14.1,76.1,14.8,0.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039467.0,867,113,1.0,2555,12.5,82.9,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.51'}]","[91, 117, 30, 35, 38, 215, 218]",True,235763.0,8.0,48.5,,,,,,,,,,,Cabo Verde,Diney Borges,Pass,Successful,4,SecondPeriodOfExtraTime,Back,8.0,48.5,23.9,4.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039479.0,868,113,5.0,2555,7.8,48.5,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}]","[91, 117, 127, 36, 38, 216, 218]",True,123577.0,42.8,23.3,,,,,,,,,,,Cabo Verde,Vozinha,Pass,Successful,4,SecondPeriodOfExtraTime,Back,42.8,23.3,40.5,5.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039485.0,869,113,10.0,2555,52.1,22.7,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.49'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,129648.0,63.8,4.4,,,,,,,,,,,Cabo Verde,Steven Moreira,Pass,Successful,4,SecondPeriodOfExtraTime,Right,63.8,4.4,17.5,5.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039487.0,870,113,15.0,2555,66.8,24.0,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.44'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,415948.0,58.7,34.6,,,,,,,,,,,Cabo Verde,Willy Semedo,Pass,Successful,4,SecondPeriodOfExtraTime,Center,58.7,34.6,11.1,2.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039501.0,871,113,17.0,2555,65.2,37.3,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.43'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,457407.0,68.7,74.8,,,,,,,,,,,Cabo Verde,Yannick Semedo,Pass,Successful,4,SecondPeriodOfExtraTime,Center,68.7,74.8,25.8,1.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039509.0,872,113,25.0,2555,72.5,63.3,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.30'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,505284.0,63.4,61.1,,,,,,,,,,,Cabo Verde,Sidny Cabral,Pass,Successful,4,SecondPeriodOfExtraTime,Center,63.4,61.1,9.7,3.30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039517.0,873,113,26.0,2555,66.1,61.4,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.5'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.52'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,296684.0,81.0,74.5,,,,,,,,,,,Cabo Verde,Jamiro Monteiro,Pass,Successful,4,SecondPeriodOfExtraTime,Center,81.0,74.5,18.0,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039519.0,874,113,31.0,2555,93.2,75.9,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 15, 'displayName': 'SavedShot'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '873'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 64, 'displayName': 'BoxLeft'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '51.0'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19.0'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '94.6'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '70.8'}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1241'}]","[91, 10, 1, 3, 11, 13]",True,415948.0,,,873.0,296684.0,94.6,70.8,19.0,51.0,True,,,,Cabo Verde,Willy Semedo,SavedShot,Successful,4,SecondPeriodOfExtraTime,Center,False,False,False,False,False,False,False,False,False,False,False,False,False,1241,False,False,False,False,False,False,False,False,False,False,True,873,False,True,True,True,51.0,19.0,94.6,70.8,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039523.0,1241,113,31.0,346,5.4,29.2,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 10, 'displayName': 'Save'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '874'}]","[91, 58]",True,316883.0,,,,,,,,,,,,,Argentina,Gonzalo Montiel,Save,Successful,4,SecondPeriodOfExtraTime,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039537.0,875,113,34.0,2555,73.7,78.8,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.51'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,505284.0,71.5,62.3,,,,,,,,,,,Cabo Verde,Sidny Cabral,Pass,Successful,4,SecondPeriodOfExtraTime,Center,71.5,62.3,11.5,4.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039543.0,876,113,36.0,2555,71.1,63.7,129,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '41.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.55'}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,296684.0,100.0,22.8,,,,,,,,,,,Cabo Verde,Jamiro Monteiro,Pass,Unsuccessful,4,SecondPeriodOfExtraTime,Center,100.0,22.8,41.6,5.55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039637.0,1243,114,13.0,346,4.4,56.8,130,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '55.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.28'}]","[91, 120, 128, 36, 37, 216, 218]",True,102248.0,55.5,79.6,,,,,,,,,,,Argentina,Emiliano Martínez,Pass,Unsuccessful,4,SecondPeriodOfExtraTime,Left,55.5,79.6,55.9,0.28,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039635.0,880,114,16.0,2555,42.9,22.5,130,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1244'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 200]",False,430933.0,,,,,,,,,,,,,Cabo Verde,Pico Lopes,Aerial,Successful,4,SecondPeriodOfExtraTime,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,1244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,Cabo Verde,Argentina,2026-07-03,1990968,2946039639.0,1244,114,16.0,346,57.1,77.5,130,"{'value': 4, 'displayName': 'SecondPeriodOfExtraTime'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '880'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[198, 199]",False,345322.0,,,,,,,,,,,,,Argentina,Nico González,Aerial,Unsuccessful,4,SecondPeriodOfExtraTime,Center,False,False,False,False,False,False,False,False,False,False,False,False,False,880,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
