away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_Longball,qual_Head,qual_HeadPass,qual_Foul,qual_OppositeRelatedEvent,qual_Offensive,qual_Defensive,qual_Cross,qual_FreekickTaken,qual_RightFoot,qual_Chipped,qual_MissRight,qual_MissLeft,qual_CornerTaken,qual_LeftFoot,qual_BoxCentre,qual_FromCorner,qual_GoalMouthY,qual_GoalMouthZ,qual_Volley,qual_BlockedX,qual_BlockedY,qual_FirstTouch,qual_Throughball,qual_KeeperThrow,qual_PlayerCaughtOffside,qual_IndirectFreekickTaken,qual_StandingSave,qual_ThrowIn,qual_ShotAssist,qual_KeyPass,qual_OutOfBoxCentre,qual_RegularPlay,qual_Assisted,qual_RelatedEventId,qual_LowCentre,qual_Blocked,qual_IndividualPlay,qual_OutfielderBlock,qual_IntentionalAssist,qual_BoxLeft,qual_GoalKick,qual_LayOff,qual_BigChanceCreated,qual_MissHigh,qual_BlockedCross,qual_LeadingToAttempt,qual_Collected,qual_Hands,qual_KeeperSaveObox,qual_InvolvedPlayers,qual_PlayerPosition,qual_JerseyNumber,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_HighClaim,qual_LowLeft,qual_DivingSave,qual_KeeperSaveInTheBox,qual_LowRight,qual_Yellow,qual_SmallBoxLeft,qual_SixYardBlock,qual_ParriedDanger,qual_FromShotOffTarget,qual_FormationSlot,qual_HighRight,qual_Red,qual_DirectFreekick,qual_ParriedSafe,qual_IntentionalGoalAssist,qual_BigChance,qual_OverRun,qual_HighCentre,qual_Penalty,qual_KeeperMissed
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923979.0,659,85,2.0,768,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 18, 'displayName': 'SubstitutionOff'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Forward'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '660'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '10'}]",[214],False,351339.0,,,,,,,,660.0,449011.0,,,Bosnia and Herzegovina,Ermedin Demirovic,SubstitutionOff,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,660,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Forward,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923981.0,660,85,2.0,768,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 19, 'displayName': 'SubstitutionOn'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Forward'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '659'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '25'}, {'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '9'}]",[213],False,449011.0,,,,,,,,659.0,351339.0,,,Bosnia and Herzegovina,Jovo Lukic,SubstitutionOn,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Forward,25,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923973.0,657,85,4.0,768,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 18, 'displayName': 'SubstitutionOff'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '658'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '14'}]",[214],False,363683.0,,,,,,,,658.0,312663.0,,,Bosnia and Herzegovina,Ivan Sunjic,SubstitutionOff,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Midfielder,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923975.0,658,85,4.0,768,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 19, 'displayName': 'SubstitutionOn'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '657'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '16'}, {'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '4'}]",[213],False,312663.0,,,,,,,,657.0,363683.0,,,Bosnia and Herzegovina,Amir Hadziahmetovic,SubstitutionOn,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Midfielder,16,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924063.0,673,85,5.0,768,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 40, 'displayName': 'FormationChange'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '145304,428102,418203,312663,363666,110260,445302,418212,449011,538923,582306,385066,600740,532323,119642,425313,306672,444331,404391,328490,385060'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '1, 15, 7, 16, 18, 5, 20, 13, 25, 19, 12, 22, 26, 24, 23, 21, 17, 9, 8, 3, 2'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '8'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '110260'}]",[],False,,,,,,,,,,,,,Bosnia and Herzegovina,,FormationChange,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"145304,428102,418203,312663,363666,110260,445302,418212,449011,538923,582306,385066,600740,532323,119642,425313,306672,444331,404391,328490,385060","1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5","1, 15, 7, 16, 18, 5, 20, 13, 25, 19, 12, 22, 26, 24, 23, 21, 17, 9, 8, 3, 2",8,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",110260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923983.0,853,85,28.0,423,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 18, 'displayName': 'SubstitutionOff'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Defender'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '854'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '3'}]",[214],False,103622.0,,,,,,,,854.0,499979.0,,,Switzerland,Silvan Widmer,SubstitutionOff,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Defender,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923985.0,854,85,28.0,423,0.0,0.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 19, 'displayName': 'SubstitutionOn'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Defender'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '853'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '25'}, {'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '2'}]",[213],False,499979.0,,,,,,,,853.0,103622.0,,,Switzerland,Luca Jaquez,SubstitutionOn,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Defender,25,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923987.0,661,85,40.0,768,50.1,50.1,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.12'}]","[91, 117, 30, 35, 37, 216, 218]",True,449011.0,36.6,50.6,,,,,,,,,,Bosnia and Herzegovina,Jovo Lukic,Pass,Successful,2,SecondHalf,Back,36.6,50.6,14.2,3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923989.0,662,85,43.0,768,36.4,49.6,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.40'}]","[91, 117, 30, 35, 38, 215, 218]",True,312663.0,28.3,11.4,,,,,,,,,,Bosnia and Herzegovina,Amir Hadziahmetovic,Pass,Successful,2,SecondHalf,Back,28.3,11.4,27.3,4.40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923993.0,663,85,46.0,768,28.3,11.4,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 211, 'displayName': 'OverRun'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 204]",True,428102.0,,,,,,,,,,,,Bosnia and Herzegovina,Amar Memic,TakeOn,Unsuccessful,2,SecondHalf,Back,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923997.0,856,85,59.0,423,67.9,100.0,89,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.47'}]","[91, 212, 35, 38, 216]",True,61610.0,42.5,88.2,,,,,,,,,,Switzerland,Ricardo Rodríguez,Pass,Successful,2,SecondHalf,Back,42.5,88.2,28.1,3.47,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944923999.0,857,86,3.0,423,39.4,86.4,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.87'}]","[91, 117, 30, 35, 38, 215, 218]",True,297390.0,23.0,64.0,,,,,,,,,,Switzerland,Manuel Akanji,Pass,Successful,2,SecondHalf,Back,23.0,64.0,23.0,3.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924001.0,858,86,6.0,423,23.3,64.6,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.46'}]","[91, 117, 30, 36, 38, 215, 218]",True,243534.0,31.8,50.5,,,,,,,,,,Switzerland,Nico Elvedi,Pass,Successful,2,SecondHalf,Back,31.8,50.5,13.1,5.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924003.0,859,86,8.0,423,30.7,50.7,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.76'}]","[91, 117, 30, 35, 38, 215, 218]",True,302691.0,22.3,41.4,,,,,,,,,,Switzerland,Remo Freuler,Pass,Successful,2,SecondHalf,Back,22.3,41.4,10.9,3.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924005.0,860,86,10.0,423,22.7,40.6,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.82'}]","[91, 117, 30, 36, 38, 216, 218]",True,243534.0,36.0,30.3,,,,,,,,,,Switzerland,Nico Elvedi,Pass,Successful,2,SecondHalf,Back,36.0,30.3,15.6,5.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924007.0,861,86,14.0,423,40.7,29.1,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.68'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,317630.0,65.1,3.0,,,,,,,,,,Switzerland,Djibril Sow,Pass,Successful,2,SecondHalf,Right,65.1,3.0,31.2,5.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924009.0,862,86,22.0,423,81.9,16.2,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '665'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,532577.0,,,,,,,,,,,,Switzerland,Johan Manzambi,TakeOn,Unsuccessful,2,SecondHalf,Right,False,False,False,False,False,False,False,False,665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924011.0,665,86,22.0,768,18.2,83.8,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '862'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,418203.0,,,,,,,,,,,,Bosnia and Herzegovina,Amar Dedic,Tackle,Successful,2,SecondHalf,Back,False,False,False,False,False,False,False,False,862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924017.0,864,86,29.0,423,82.8,0.0,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.93'}]","[91, 212, 35, 37, 216]",True,499979.0,63.2,4.9,,,,,,,,,,Switzerland,Luca Jaquez,Pass,Successful,2,SecondHalf,Right,63.2,4.9,21.1,2.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924019.0,865,86,32.0,423,63.2,4.9,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.20'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,302691.0,54.5,23.4,,,,,,,,,,Switzerland,Remo Freuler,Pass,Successful,2,SecondHalf,Center,54.5,23.4,15.5,2.20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924021.0,866,86,33.0,423,54.5,23.5,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.48'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,243534.0,63.1,30.4,,,,,,,,,,Switzerland,Nico Elvedi,Pass,Successful,2,SecondHalf,Center,63.1,30.4,10.2,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924023.0,867,86,34.0,423,63.1,30.4,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.77'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,89401.0,55.0,21.3,,,,,,,,,,Switzerland,Granit Xhaka,Pass,Successful,2,SecondHalf,Center,55.0,21.3,10.5,3.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,Bosnia and Herzegovina,Switzerland,2026-06-18,1976988,2944924025.0,868,86,37.0,423,59.2,21.3,90,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.47'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,243534.0,53.6,18.4,,,,,,,,,,Switzerland,Nico Elvedi,Pass,Successful,2,SecondHalf,Right,53.6,18.4,6.2,3.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
